0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,TEXT
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,jobcard 2602 issue BY plan.drop DEAD IN _ hour.call FOR bright measure OF DISPLAY unit us A LUMINANCE METER LS-100 TOOL T650001.have NEVER perform THIS TASK IT TOOK A WHILE TO READ RETRIEVE TOOL AND UNDERSTAND WHAT WAS WHAT.NEITHER MYSELF NOR ANYONE IN THE SHOP HAVE HAD train ON TOOL T650001.have BEEN issue jobcard AND read THERE WASN T A FIGURE _.HAD TO CALL maintain control AND HAVE FIGURE _ fax.FIGURE _ give value accept.AFTER read AND try TO UNDERSTAND WHAT WAS require IT WAS determine THAT TOOL T650001 WAS UNACCEPTABLE.THE LUMINANCE METER AS TO HAVE A correct FACTOR WITH UNIT TO MAKE calculate.inform maintain control THAT METER COULDN T BE us WITHOUT correct FACTOR.maintain control try TO DEFER check BUT plan WOULD NOT DEFER.HAD TO HAVE TOOL T650001 fly IN FROM ZZZ.THIS TOOL HAD THE correct FACTOR list WITH TOOL.perform jobcard PER jobcard BUT TILL PAPER IS confuse AND BY NOT have BEEN train ON TEST equip IT TOOK TIME TO EVALUATE THE analyze require.ALL unit check WITHIN tolerate THAT I determine TO BE ACCURATE.aircraft X need TO PROVIDE MORE train ON TEST equip AND procedure.
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,MADE AN emergency land IN grr airport DUE TO A STRONG electric burn SMELL IN BOTH cabin.AFTER take OFF FROM pvd airport THIS STRONG burn SMELL WAS VERY EVIDENT THROUGHOUT THE ENTIRE aircraft.I immediate call THE COCKPIT AND THEY TOLD ME THEY COULD SMELL IT.THEY turn OFF A FAN SWITCH AND THE SMELL seem TO DISAPPEAR.DURING THE flight THE cabintemperature BECAME VERY WARM AND WE notify THE COCKPIT.THEY HADN T touch THE temperature control.hotair WAS come IN FROM THE vent.FURTHER INTO THE flight THE SMELL CAME BACK EVEN strong.THAT south WHEN THE DECISION WAS MADE TO MAKE THE land IN grr airport.WE DIDN T PREPARE FOR AN evacuate BUT captain TOLD US HE WOULD SAY EASY VICTOR _ time AND THEN TELL US WHICH door NOT TO us.AFTER land AND be follow TO THE GATE BY emergencyequipment THE passenger WERE deplane through THE AFT airstair.
0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,DURING VISUAL approach IN visualmeteorologicalconditions RADAR indicate A SHOWER thunderstorm north OF THE airport.AT approximate _ feetabovegroundlevel tower alert US TO A MICROBURST ALERT WITH windgust _ knot.WE initiate A goaraound AND begin A climb ON runwayheading TO _ feetmeansealevel AS PER THE miss approach.WE SOON realize WE WERE IN AN UPDRAFT THE verticalspeedindicator indicate _ FPM AND COULD NOT leveloff AT _.THE firstofficer alert THE tower OF our situate AND SHE issue A TURN TO _ degree.THE firstofficer decline THE head AS IT WOULD HAVE take US INTO THE STORM.IN THE MEANTIME WE HAD enter A DOWNDRAFT THE airspeed decrease FROM _ knot TO _ knot AND WE quick descend TO AROUND _ meansealevel.AS WE resume A climb tower issue A TURN TO THE south AND A newaltitude OF _ feet.WE HELD south OF THE FIELD UNTIL THE STORM subside AND THEN MADE AN UNEVENTFUL land.
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WE WERE fly A TRIP BETWEEN ZZZ AND yyy airport.A DISPATCH FROM ANOTHER CARRIER ask FOR THE JUMPSEAT.THE captain offer THIS PERSON A RIDE IN THE COCKPIT OVER MY object.THE COMPANY AND federalaviationadministration WERE notify.
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,IT seem TO START AT PUSH AS ground WAS speak SPANISH TO ALL aircraft AND IT WAS DIFFICULT AT BET TO DETERMINE IF IT WAS give OUR clearance OR taxiinstruction AS BOTH OCCUR ON THE samefrequency.IT TOOK _ minute TO RECEIVE PUSH clearance THEN ANOTHER _ minute TO GET taxiinstruction WITH NO OTHER aircraft IN THE intern ramparea.THIS WAS MORE THAN common experience BEFORE.WE receive OUR clearance mare _ AND SQUAWK.takeoff WAS UNEVENTFUL AS WAS OUR turnout TO A head OF _ degree.JUST BEFORE intercept THE _ degree RADIAL WE receive A clearance TO climb TO AND MAINTAIN _ feet.I call IT BACK AND HAD NO QUESTION AS TO WHAT WAS say IN THE climb instruct.WE start OUR climb AND pass _ feet depart ask OUR altitude AND WE state _ feet climb TO _ feet assign.THERE WAS SOME confuse AND CHATTER IN SPANISH follow BY LEVEL AT _ feet.WHICH WE comply WITH AND SAW sever aircraft IN OUR AREA OF flight _ ABOVE AND _ BELOW BOTH AROUND _ feet.on descend THE OTHER appear LEVEL AT _ feet.WE HAD _ trafficadvisory BUT THE CPA WAS NO close THAN _ mile.JUST THE SAME short THEREAFTER WE receive clearance TO climb TO flightlevel AND ONCE AGAIN respond AND climb backup.I AGAIN HAVE NO QUESTION AS TO THE clearance TO climb AND WAS GLAD THIS occur IN THE DAYLIGHT.THE depart show A _ feet clearancelimit UNLESS change BY depart.AGAIN WE WERE give clearance TO climb TO _ feet.firstofficer state THAT HE WASN T SURE THAT THEY HAD say AS IT WAS IN broke ENGLISH BUT I AGAIN hear climb TO AND report IT BACK VERBATIM.IN RETROSPECT AND IN PREVIOUS experience THE LANGUAGE DOWN IN ccs airport HAS BEEN A problem SOMETIMES require REPEAT TO INSURE WHAT instruct WERE MADE.IN THIS CASE AS IN THE PAST YOU HAD TO BE care.obvious THE climb WAS NOT WHAT THEY want US TO DO BUT THEN THE LANGUAGE ON OUR READBACK MAY HAVE equal NOT BEEN understand.obvious THE clearance WAS NOT WHAT THEY want AND level MADE THE MATTER WORSE.NO CLOSE call BUT THE POTENTIAL WAS THERE.
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,unintentional contact runway DURING abort land DUE TO aircraft stop ON activerunway.clear aircraft ON runway BY SAFE MARGIN THEN sidestep TO right AND return TO LAND WITHOUT INCIDENT.problem DUE TO MY NOT maintain suffice space TO ALLOW FOR aircraft stop ON runway IN us.I perceive THAT THE block aircraft WAS move do A touch and go WHEN IN FACT IT WAS STATIONARY.I delay THE DECISION TO ABORT THE land TOO LONG.I WAS NOT AWARE OF THE intent OF THE block aircraft.
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,WE WERE IN A left TURN autopilot ON navigate AND verticalnavigation engage.ON RADAR trafficalertandcollisionavoidancesystem _ SCREEN I notice AN aircraft AT OUR _ o'clock posit _ feet ABOVE US AND descend.ALMOST simultaneous trafficalertandcollisionavoidancesystem _ issue AN resolutionadvisory descend AT OVER _ FPM.I disconnect autopilot AND automaticthrottle AND aggressive nose THE aircraft OVER.firstofficer SAW aircraft PASS direct OVERHEAD THROUGH EYEBROW WINDOW AND jumpseatrider note _ feet ABOVE ON trafficalertandcollisionavoidancesystem _.ZTL call US DURING THIS AND issue AN immediatedescent TO flightlevel AND GAVE THE OTHER aircraft AN IMMEDIATE TURN.WE DID NOT CATCH THE OTHER aircraft south callsign.flight level AT flightlevel AND continue TO atl airport WITHOUT INCIDENT.
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,I WAS work _ _ radarsector AT ZJX BY MYSELF.THERE WAS A largearea OF weather cover THE west HALF OF MY SECTOR require aircraft TO DEVIATE FROM THEIR rout OF flight.WHILE tend TO A largeamount OF strip THAT HAD BEEN accumulate ON THE SECTOR aircraft X ask IF I HAD traffic IN hi _ o'clock posit.I reply affirm AND issue A VECTOR TO AVOID traffic.aircraft X say HE WAS respond TO AN resolutionadvisory.I ask WHICH WAY HE WAS go AND THEN vector aircraft Y TO MAINTAIN separate.contribute factor ARE _ I HAD NO side._ THE a side HAD NOT deliver strip IN quit A WHILE AND WHEN HE DID I HAD A PILE TO CONTEND WITH.WHILE try TO CATCH THESE UP I was distract FROM MY RADAR duty contribute TO THIS EVENT.solution _ MORE side HELP AND staff._ NO strip TO DISTRACT THE RADAR PERSON.
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,IT south BEEN sever year SINCE WE VE HAD A goodvisualflightrules RACE DAY.ON THIS RACE DAY THE STEALTH bomb WAS TO DO A flyby OVER THE SPDWAY.standardoperatingprocedure IS TO HOLD north OF TOWN UNTIL THEY START THEIR PASS.THE MEDIA CAUGHT WIND OF THE flyby AND HAD IT ON THE new day BEFORE.ON RACE DAY THERE WERE _ visualflightrulesaircraft NOT talk TO airtrafficcontrol THAT want TO SEE THE STEALTH UP CLOSE.MOST aircraft keep THEIR DISTANCE FROM THE STEALTH holdingpattern _ mile BUT _ aircraft decide TO GET A close up VIEW AND GOT VERY CLOSE.THE control call traffic AND THE STEALTH SAW HIM BUT target merge WITH NO differ IN altitude.THIS IS VERY danger.visualflightrules doe NOT MEAN YOU CAN VIOLATE federalaviationregulation.
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,ON COURSE TOWARD MEMPHIS WITH finaldestination ATLANTA.AT flightlevel ABOUT _ nauticalmile north OF light WE exit A HAZE AND THIN cloudlayer ONLY TO FIND A FEW mile distance A build DENSE CUMULOUS CLOUD.RADAR WAS ON BUT show NO precipitate OR turbulent indicate AND THERE WERE NO report OF MORE THAN LIGHT CHOP.captain MYSELF WAS AT control AND ask THE firstofficer TO REQUEST A _ degree deviate north.ZME WAS BUSY talk TO OTHER aircraft SO BY THE TIME WE GOT clearance WE HAD enter THE CLOUD.WE immediate encounter severeturbulence WITH altitude GAIN OF _ feet.last _ second.disconnect autopilot AND manual level OFF AGAIN AT flightlevel exit CLOUD INTO smooth AIR.I instruct firstofficer TO MAKE turbulent report TO center WHILE I MADE PA TO passenger AND communicate WITH flightattendant ABOUT POSSIBLE injury OR DAMAGE._ flightattendant HAD minorinjury.fortunate DUE TO PRIOR LIGHT CHOP THE seatbeltsign WAS ON AND PA HAD BEEN MADE ABOUT _ minute PRIOR TO severeturbulence FOR passenger AND flightattendant TO REMAIN seat WITH seatbelt fasten.supplementalinformation FROM airborneclassificationnumber 552517 WE exit A CLOUD INTO clearair.WE SAW ANOTHER CLOUD AHEAD OF US BUT NOTHING WAS paint ON THE RADAR.WE try TO GET A head CHANGE TO THE left TO AVOID THE CLOUD BUT airtrafficcontrol WAS VERY BUSY.BY THE TIME WE WERE clear TO TURN WE enter THE CLOUD AND experience severeturbulence WITH AN altitude GAIN OF _ feet.THE autopilot turn OFF.THE turbulent last _ second.WE THEN exit THE CLOUD INTO clearair AND descend BACK TO flightlevel.WE MADE A PA TO THE passenger AND SPOKE WITH THE flightattendant AND FOUND OUT _ flightattendant HURT THEIR back AND _ passenger want TO SEE A PARAMEDIC.DURING THE SIT THE FASTEN seatbeltsign WAS ON AND EVERYONE BUT _ flightattendant WAS seat WITH THEIR SEATBELT ON.BOTH flightattendant AND passenger continue ON WITH US SO I ASSUME NO on WAS serious injure.
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ON THE morn OF june _ AT approximate _ I WAS vector BY ST LOUIS approachcontrol _ stl airport TO cps airport airport.WITH NO report traffic IN THE AREA I cancel MY instrumentflight PLAN WITH stl airport approach ONCE I identify cps airport AND change TO advisoryfrequency _ commontrafficadvisoryfrequency WHICH become THE towerfrequency AT _.ON commontrafficadvisoryfrequency I report _ mile baseleg TO runway _ mile baseleg TO runway BASE TO FINAL runway AND land runway.AS I touch DOWN ON runway AT approximate _ AND pull THE powerlever INTO BETA rang A HAWKER partial pull OUT ONTO runway FROM taxiway D.I initiate maximum revers AND maximum break AND turn OFF THE runway ONTO taxiway K WHILE THE HAWKER pull complete ONTO runway face ME.THE HAWKER WAS NOT monitor commontrafficadvisoryfrequency AND THE HAWKER HAD NO land light OR strobelight ON.AFTER land I taxiedto park AND tender MY CARGO TO THE COURIER.THE HAWKER remain park ON THE departureend OF runway WITH NO light ON FOR _ minute AND depart AT _.ONCE THE cps airport tower open I contact THE tower ON _ TO GET A RADIO check TO INSURE MY radio WERE work.ONCE THE RADIO check WAS satisfy I ask THE towerpersonnel IF THEY HAD see WHAT HAD transpire AND THEY HAD.I ask WHY THE CREW OF THE HAWKER WAS NOT monitor commontrafficadvisoryfrequency AND THE towerpersonnel call stl airport TO FIND OUT.THE cps airport towerpersonnel say THAT THE HAWKER CREW WAS monitor AND IN CONTACT WITH stl airport clearancedelivery ON _ cps airport groundcontrol frequency DURING NORMAL hour OF operate.THIS runwayincursion COULD HAVE BEEN prevent BY THE PROPER us OF monitor AND aircraft positionreport ON commontrafficadvisoryfrequency BY THE HAWKER CREW.addition THE HAWKER SHOULD NOT HAVE remain park ON AN activerunway FOR _ minute.HAD I NOT cancel MY instrumentflight PLAN UNTIL ON THE ground THIS INCURSION MAY HAVE BEEN prevent IF THE HAWKER CREW WAS monitor stl airport approachcontrol ON _.IF THE HAWKER CREW monitor stl airport approachcontrol THEY WOULD HAVE know THAT I WAS clear FOR A VISUAL approach TO cps airport runway.
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AT flightlevel THE number _ COWL antiice AMBER warninglight illuminate.THE LIGHT stay ON AND WOULD NOT GO OUT.AFTER talk TO maintain control AND DISPATCH WE HAD NO WAY OF know IF THERE WAS AN overtemperature OVERPRESSURE OR A falseindication.WE elect TO SECURE THE engine TO PREVENT ani overtemperature OR PRESSURE TO EXIST.WE secure THE engine AT flightlevel OVER LARAMIE.crewresourcemanagement WAS us WITH maintain control DISPATCH AND flightattendant.appropriatechecklist WERE us.AN emergency WAS declare.A singleengine approach AND land IN DENVER WAS execute WITH equip stand BY.THE AMBER ALERT WAS cancel ON OUR ROLLOUT.
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,INADVERTENT TAXI WITHOUT SALUTE AND RELEASE FROM guide.JUST AFTER PUSHBACK AND complete OF engine START groundcrew advise captain THAT TOWBAR WAS disconnect AND BYPASS PIN remove.I THEN ask THE captain IF I COULD turnon THE aircondition.HE say YES AND I HAVE SALUTE AND RELEASE FROM guide.WE finish OUR pretaxi flow AND receive taxiclearance FROM ground.come OFF THE brake WE hear scrape AS THE aircraft roll FORWARD AND stop.THE groundcrew ALSO start wave frantic.THE captain reestablish communicate AND ask WAS ANYONE HURT.AND WHAT happen.THEY say WE HAD roll INTO THE disconnect TOWBAR AND NO on WAS HURT.THEY LEFT brief TO INSPECT THE NOSE AREA AND return say THERE WAS NO DAMAGE JUST A SMALL SCUFF ON THE NOSEWHEEL.WE talk IT OVER WITH THE groundcrew AND ALL agree IT WAS A CLOSE CALL BUT OK TO TAKE THE aircraft.WE WERE IN NO HURRY IT WAS THE firstflight OF THE DAY AND WE WERE WELL rest.MY REQUEST TO turnon THE aircondition MUST have distract THE captain.WE normal GET THE SALUTE AND RELEASE FROM guide AT THAT TIME.I WAS headsdown WITH checklistitem AND talk TO ground between DISCONNECT AND OUR move probable _ minute.I DON T KNOW WHAT THE groundcrew WERE do DURING THIS TIME.THIS WAS OUR _ LEG ON THIS identify AND WE WERE PRETTY us TO work WITH EACH OTHER.THE captain IS VERY THOROUGH AND ALERT.
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,descend ONTO glideslope FOR sna airport runway WE hear _ approach talk TO traffic TO OUR west.WE watch THE traffic climb TOWARD US.AS WE descend ONTO THE PROFILE THE traffic WAS suppose TO MAINTAIN visualseparation.WE respond TO A trafficalertandcollisionavoidancesystem _ resolutionadvisory AT _ TO climb TO AVOID traffic WHO pass BEHIND US.verticalseparation WAS _ feet AND later approximate _ mile._ approach cancel OUR approach clearance AND GAVE US A descend WITH vector AROUND TO THE west.AFTER turn DOWNWIND WE finish clean THE aircraft UP resequence THE approach AND accomplish checklist.ON DOWNWIND ABOUT _ minute A trafficalertandcollisionavoidancesystem _ TARGET approach.THE trafficalertandcollisionavoidancesystem _ resolutionadvisory CAME ON near immediate.THIS occur AS _ WAS try TO callout THE traffic.THE resolutionadvisory require A climb OF AROUND _ FPM.verticalseparation WAS _ feet OR LESS AND later AROUND _ mile.THE traffic WAS NEVER sight.THE SECOND resolutionadvisory occur AT _ _ minute AFTER THE FIRST.THE climb WAS initiate WITH AN airtrafficcontrol direct TURN.IT WAS believe FROM THE TIME trafficalertandcollisionavoidancesystem _ show THE traffic UNTIL THE resolutionadvisory WAS LESS THAN _ second.WE continue THE approach TO sna airport AFTER THE SECOND resolutionadvisory AND HAD AN UNEVENTFUL land AFTER recover FROM THE trafficadvisory AND VECTOR ACROSS FINAL.AFTER land _ approach supervise WAS contact.HE say THE TAPE WAS pull AND be analyze AND BOTH incident SET OFF _ approach CONFLICT ALERT.BOTH incident HAD verticalseparation OF _ feet OR LESS AND lateralseparation OF _ mile OR LESS AROUND _ mile.HE continue TO SAY THE FIRST INCIDENT WAS cause BY AN aircraft assign TO MAINTAIN visualseparation AND THE pilot misjudge THE separate.THE SECOND INCIDENT WAS WITH A CHEROKEE ON AN instrumentflightrulesclearance AT _ feet AND HE describe THIS AS AN operatorerror ERROR.BOTH trafficalertandcollisionavoidancesystem _ resolutionadvisory south WERE respond TO us standardoperatingprocedure south AND COCKPIT coordinate WAS excel.WE receive A descend ON A goaraound PROFILE AFTER A climb resolutionadvisory WHILE near full configure AND speedbrake extend.clean UP AND coordinate THIS MANEUVER produce A highworkload ALL THE WAY FROM THE FIRST TO THE SECOND resolutionadvisory THOUGH WE WERE ABLE TO identify THE SECOND trafficalertandcollisionavoidancesystem _ traffic momentary BEFORE THE SECOND resolutionadvisory MANEUVER WAS require.THIS MULTIPLE INCIDENT prove TO BE quit A TEST OF THE AIRMANSHIP crewresourcemanagement AND situationalawareness OF THE CREW involve.IT appear MULTIPLE failure TO proper SEPARATE traffic great contribute TO THIS INCIDENT.
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,land runway AT mdw airport.DURING ROLLOUT WITH revers engage instruct BY tower TO TURN right AND contactground.I readback THAT WE WILL EXIT AT taxiway north AND contactground.tower realize taxiway north WAS block AND amend THE instruct TO exitrunway AND TURN ONTO runway THEN contactground.ground instruct US TO taxion runway TO TURN left ON runway THEN TAXI TO THE GATE.SINCE MOST OF THE TAXI TIME WAS ON runway INSTEAD OF taxiway MY TIME WAS divide between watch FOR potentialtraffic land OR take OFF ON THOSE runway include on cross runway AND complete AFTER land flow AND checklist.INSTEAD OF turn left ONTO runway WE turn ONTO runway WHICH WAS ALSO be us AT THAT TIME AS A taxiway.AS SOON AS WE taxi ONTO runway ANOTHER aircraft taxi ONTO runway oppositedirection.WE stop AND WERE instruct TO COMPLETE _ degree TURN AND REJOIN OUR origin taxiclearance.WE SHOULD HAVE BOTH careful review OUR clearance ON THE airportdiagram AND decide WHICH WAS THE CORRECT runway left right TO TAXI ONTO.
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,cruise AT flightlevel _ enroute FROM ZZZ TO _ THE captain south OUTER WINDSHIELD shatter.WE WERE IN CONTACT WITH ZZZZ CENTER declare AN emergency AND WERE give vector TO _ near suitableairport.WE descend TO flightlevel check TERRAIN THEN TO _.land WAS A nonevent.aircraft WAS fix _ hour LATER AND WE continue TO _ WITH NO problem.THIS IS THE _ _ WINDSCREEN INCIDENT THAT OUR COMPANY HAS HAD THERE IS A problem.
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I WAS THE captain ON flight FROM mia airport TO dca airport.IN accord WITH BULLETIN I WAS brief BY THE dispatch ON CURRENT procedure INTO dca airport AND I WAS give THE arrive codeword THAT IN understand TO BE NAME.I readback THE codeword TWICE AND DID SPELL IT THE secondtime.TO THE CREDIT OF THE dispatch HE DID MAKE THE COMMENT JUST LIKE IN comic NAME.THAT unfortunate DID NOT SAVE ME FROM STILL write DOWN NAME.THE CORRECT codeword WAS OF COURSE CORRECT NAME THE firstofficer WAS work THE radio AND dca airport approach prompt divert US TO iad airport WHEN WE check IN WITH automaticterminalinformationserviceinformation AND NAME.I WAS THE on RESPONSIBLE FOR THE MISTAKE.THE FACT THAT A PRINTER OR TWO WERE work AT THE TIME OF MY PHONE CALL TO DISPATCH AND THE NOISE LEVEL IN operate WAS A LITTLE HIGH isn airport T A VALID EXCUSE.I HAVE fly IN AND OUT OF dca airport _ time SINCE _ AND I NEVER THOUGHT THIS COULD HAPPEN TO ME.OF COURSE THAT south WHAT WE ALL SAY AFTER THE FACT.SINCE ANYBODY WITH A number _ handheldradio CAN LISTEN TO dca airport towerfrequency AND PICK UP THE codeword WHY CAN T WE HAVE IT print ON THE flight PLAN RELEASE I PLAN TO BE A MORE care pilot WHEN talk TO ANYONE ABOUT ANYTHING have TO DO WITH MY flight.
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,JUST PRIOR TO XXXX north engineindicationandcrewalertingsystem STATUS MSG battery CHARGER MAIN MAIN BATTERY MSG change TO MAIN battery OVERHEAT MAIN BATTERY.SATCOM TO PATCH TO maintain TO DISCUSS concern OVER MSG AND LACK OF inform TO DEAL WITH MSG.CURIOUS OF BATTERY locate maintain call BACK WITH MAIN battery locate.MSG BACK TO MAIN battery CHARGER MAIN BATTERY.SHOW SLIGHT DISCHARGE ON electric PAGE firstofficer fly JET.captain elect TO check EE COMPARTMENT TO visual check battery.captain find battery WARM AND ALL appear NORMAL.NEW CALL TO maintain TO DISCUSS way OF deal WITH SIT IF occur AGAIN.maintain suggest IF happen AGAIN PULL circuitbreaker P320 K-9 MAIN BATTERY.BELIEVE SIT UNDER control.CONTINUE MONITOR electric PAGE.AT XA:15Z MAIN BATTERY CHARGER REENGAGES volt _ charge amp _ rapid rise TO 26V _ amp.XA:29Z captain elect TO GO TO EE COMPARTMENT DUE TO PREVIOUS KNOWLEDGE OF locate AND PULL circuitbreaker P320 K-9.UPON enter EE BATTERY IS rapid emit SMOKE.NO TIME FOR PBE.TIME critic.captain pull P320 K-9.captain BACK IN COCKPIT TEST BRIEF TO number _ FA PA TO passenger MAYDAY CALL TO ZZZ ON veryhighfrequency._ near suit visualflightrules.REQUEST aircraftrescuefirefightingequipment WITH INFRARED capable _ BATTERY OVERHEAT MSG BACK.clear DIRECT _ firstofficer fly captain checklist SMOKE fume FIRE ELECT DUE TO fume IN cabin.SMOKE FUME remove emergency land checklist AND normal.instrumentlandingsystem _ NORMAL land.STOP ON runway firecrew check aircraft WITH INFRARED AND VISUAL OF BATTERY IN COMPARTMENT OK.TAXI TO GATE.I FEEL THIS STATUS MSG need A PROCEDURE AND checklist TO DEAL WITH THIS IN FUTURE._ _ _ _ _ _ _ _ THE report state THE secondtrip TO THE equip BAY WAS force DUE TO THE RAPID RISE IN AMPERAGE _ amp AND THE require TO PULL THE CHARGER circuitbreaker.THE report say ON enter THE equip BAY THE BATTERY WAS emit SMOKE AND THE circuitbreaker WAS immediate pull.THE report state A shorttime LATER THE BATTERY OVERHEAT MSG WAS display ON THE STATUS PAGE.THE report THEN declare AN emergency AND divert.THE report state THE LACK OF inform IN THE flight operate MANUAL ON BATTERY OVERHEAT procedure AND THE TOTAL LACK OF circuitbreaker locate chart SHOULD BE correct.CALLBACK FROM airborneclassificationnumber 552788 THE report state THE FIRST MSG WAS A LOW LEVEL STATUS MSG THAT require NO ACTION BY THE CREW.THE report say NO procedure WERE FOUND IN THE flight operate MANUAL ON AN overheat BATTERY AND NO circuitbreaker locate chart ARE carry IN THE COCKPIT ANYMORE.THE report state THAT AFTER THE secondtrip BY THE captain TO THE equip BAY TO PULL THE BATTERY circuitbreaker THE BATTERY OVERHEAT MSG CAME ON.THE report say WHEN ON THE ground maintain decide TO SWAP THE auxiliarypowerunit BATTERY WITH THE MAIN SHIP south BATTERY.THE report state WHEN remove THE MAIN SHIP south BATTERY THE technician incur A SKIN BURN TO hi ARM FROM THE BATTERY CASE.
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,clear TO posit AND HOLD runway.BEHIND traffic JUST give takeoffclearance._ ON FINAL runway.separate between US AND runway land traffic look CLOSE BUT WORKABLE.tower TOLD US TO ROLL NOW JUST AS traffic AHEAD OF US rotate.HE THEN TOLD runway traffic TO goaraound.WE continue takeoff base UPON instruct TO ROLL NOW.tower apologize FOR confuse.
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,schedule aircraft descend INTO pvd airport.clear TO descend TO _ feet.WE overhear airtrafficcontrol ASK OTHER aircraft visualflightrules AT _ feet AS TO hi inflightvisibility.THE OTHER aircraft state _ mile.THE control advise THIS aircraft THAT THERE WAS AN airline descend THROUGH hi altitude.short THEREAFTER WE notice THIS aircraft WE WERE descend AT _ FPM THROUGH _ feet.AS pilotflying I initiate AN IMMEDIATE pull up WITHOUT wait FOR THE trafficalertandcollisionavoidancesystem _ BECAUSE WE WERE rapid converge horizontal AND VERTLY.I climb OVER THE INTRUDER.WHEN I try TO LEVEL WE receive A trafficalertandcollisionavoidancesystem _ resolutionadvisory TO MONITOR verticalspeed AND WERE SOON clear OF CONFLICT.NOTE THE inflightvisibility WAS ZERO.THE OTHER pilot WAS fly visualflightrules AND report _ mile WHEN IT WAS ZERO.THIS contribute TO lull THE control INTO complacent.I exercise MY captain south author TO proactive MANEUVER AWAY FROM THE CONFLICT AND climb CONTRARY TO clearance.supplementalinformation FROM airborneclassificationnumber 553119 approximate _ nauticalmile southwest OF pvd airport pvd airport approach call traffic descend AN AIRBUS TO MY right.I transmit I DID NOT SEE THE traffic.THE AIRBUS pilot transmit TO approach HE WAS instrumentmeteorologicalconditions AND HAD A trafficalertandcollisionavoidancesystem _ ALERT THAT MADE HIM climb AND THAT I MUST BE IN instrumentcondition.pvd airport approach THEN ask ME MY visible TO WHICH I reply MY visible IS _ mile.THE AIRBUS pilot continue question THE SIT WITH pvd airport approach.pvd airport approach say NOTHING ELSE TO ME OTHER THAN hand ME OFF TO THE nextcontroller.
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,WHILE ON vector FOR approach WE WERE descend FROM _ feet TO _ feet.WE WERE issue A TURN.JUST PRIOR TO start THE TURN WE receive A trafficadvisory.DURING THE TURN WE receive AN resolutionadvisory WITH climb AT _ FPM.evasiveaction WAS take.THE control appear TO BE swamp WITH ALL HUB ARRS.THE OTHER aircraft report AN resolutionadvisory ALSO.WE NEVER SAW THE OTHER aircraft.
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,airtrafficcontrol vector US ONTO THE runway locate AT _ feet AND AT AN assignedspeed.THIS place US approximate _ _ mile BEHIND AN _.airtrafficcontrol THEN TOLD US TO CONTACT THE tower AT THE finalapproachfix.ANOTHER airtrafficcontrol VOICE CAME ON frequency AND clear US TO _ feet ask IF WE HAD THE precedingaircraft OR airport IN SIGHT.I call THE airport IN SIGHT AND airtrafficcontrol clear US FOR THE VISUAL approach.I HAD THE _ IN SIGHT AS WELL AND COULD ALSO SEE IT ON trafficalertandcollisionavoidancesystem _.HOWEVER I DID NOT TELL airtrafficcontrol BECAUSE I want THE responsible FOR separate AND waketurbulence consider TO official REMAIN WITH airtrafficcontrol AIM PARAGRAPH 5-4-20 D.THE firstofficer WAS fly THE VISUAL _ DOT HIGH accord TO THE instrumentlandingsystemglideslope AND separate WAS STEADY AT approximate _ _ mile WHEN WE momentary encounter waketurbulence AT ABOUT _ feetabovegroundlevel.I contemplate A goaraound BUT THE ENCOUNTER WAS fleet AND smoothair return.WE move slight high ON THE glideslope THAN THE _ DOT AND visual land BEYOND THE _ south touchdownpoint BUT WITHIN THE touchdownzone OF THE _ feet runway.
